receipt_id,purchase_order_id,product_id,warehouse_id,receipt_date,received_quantity,receipt_status
RCV-0002666,PO-002411,OFF-FA-10000611,WH-CENTRAL,2015-04-01,11,Received
RCV-0003488,PO-003156,OFF-PA-10003441,WH-WEST,2015-04-01,12,Received
RCV-0004158,PO-003775,OFF-SU-10004498,WH-WEST,2015-04-01,14,Received
RCV-0004314,PO-003913,TEC-AC-10001908,WH-WEST,2015-04-01,19,Received
RCV-0001087,PO-000985,FUR-TA-10004442,WH-EAST,2015-04-02,15,Received
RCV-0001764,PO-001608,OFF-AR-10004757,WH-EAST,2015-04-02,10,Received
RCV-0002541,PO-002300,OFF-EN-10001509,WH-CENTRAL,2015-04-02,11,Received
RCV-0002839,PO-002566,OFF-LA-10001641,WH-EAST,2015-04-02,15,Received
RCV-0002947,PO-002662,OFF-LA-10004484,WH-SOUTH,2015-04-02,10,Received
RCV-0003528,PO-003192,OFF-PA-10003797,WH-EAST,2015-04-02,12,Received
RCV-0003785,PO-003428,OFF-ST-10001031,WH-CENTRAL,2015-04-02,12,Received
RCV-0005159,PO-004699,TEC-PH-10004922,WH-WEST,2015-04-02,15,Received
RCV-0001596,PO-001455,OFF-AR-10002952,WH-CENTRAL,2015-04-03,11,Received
RCV-0002168,PO-001964,OFF-BI-10002794,WH-WEST,2015-04-03,12,Received
RCV-0002232,PO-002026,OFF-BI-10003291,WH-WEST,2015-04-03,18,Received
RCV-0002385,PO-002160,OFF-BI-10004209,WH-CENTRAL,2015-04-03,10,Received
RCV-0003477,PO-003145,OFF-PA-10003309,WH-WEST,2015-04-03,12,Received
RCV-0003989,PO-003618,OFF-ST-10003455,WH-EAST,2015-04-03,14,Received
RCV-0000954,PO-000867,FUR-TA-10001039,WH-EAST,2015-04-04,13,Received
RCV-0004457,PO-004048,TEC-AC-10003441,WH-WEST,2015-04-04,11,Received
RCV-0004498,PO-004087,TEC-AC-10004171,WH-WEST,2015-04-04,10,Received
RCV-0004750,PO-004322,TEC-PH-10000586,WH-WEST,2015-04-04,10,Received
RCV-0000959,PO-000871,FUR-TA-10001086,WH-WEST,2015-04-05,10,Received
RCV-0002973,PO-002686,OFF-PA-10000029,WH-CENTRAL,2015-04-05,10,Received
RCV-0003025,PO-002733,OFF-PA-10000289,WH-CENTRAL,2015-04-05,10,Received
RCV-0003644,PO-003301,OFF-PA-10004733,WH-CENTRAL,2015-04-05,16,Received
RCV-0004311,PO-003910,TEC-AC-10001874,WH-WEST,2015-04-05,10,Received
RCV-0004451,PO-004042,TEC-AC-10003399,WH-WEST,2015-04-05,10,Received
RCV-0002164,PO-001960,OFF-BI-10002764,WH-WEST,2015-04-06,14,Received
RCV-0002476,PO-002242,OFF-BI-10004817,WH-WEST,2015-04-06,17,Received
RCV-0000139,PO-000127,FUR-CH-10000422,WH-SOUTH,2015-04-07,14,Received
RCV-0002280,PO-002071,OFF-BI-10003656,WH-EAST,2015-04-07,12,Received
RCV-0002860,PO-002586,OFF-LA-10002312,WH-WEST,2015-04-07,13,Received
RCV-0002948,PO-002662,OFF-LA-10004484,WH-SOUTH,2015-04-07,5,Received
RCV-0003764,PO-003409,OFF-ST-10000876,WH-WEST,2015-04-07,11,Received
RCV-0002694,PO-002436,OFF-FA-10001332,WH-EAST,2015-04-08,13,Received
RCV-0004748,PO-004320,TEC-PH-10000576,WH-WEST,2015-04-08,14,Received
RCV-0001372,PO-001245,OFF-AR-10000122,WH-CENTRAL,2015-04-09,10,Received
RCV-0004756,PO-004328,TEC-PH-10000702,WH-WEST,2015-04-09,14,Received
RCV-0004828,PO-004394,TEC-PH-10001557,WH-CENTRAL,2015-04-09,10,Received
RCV-0004866,PO-004428,TEC-PH-10001835,WH-EAST,2015-04-09,14,Received
RCV-0002718,PO-002457,OFF-FA-10002780,WH-EAST,2015-04-10,15,Received
RCV-0002862,PO-002588,OFF-LA-10002368,WH-CENTRAL,2015-04-10,15,Received
RCV-0000140,PO-000127,FUR-CH-10000422,WH-SOUTH,2015-04-11,8,Received
RCV-0000269,PO-000245,FUR-CH-10002602,WH-WEST,2015-04-11,11,Received
RCV-0001515,PO-001380,OFF-AR-10001868,WH-WEST,2015-04-11,12,Received
RCV-0003594,PO-003253,OFF-PA-10004248,WH-SOUTH,2015-04-11,20,Received
RCV-0000842,PO-000765,FUR-FU-10004017,WH-EAST,2015-04-12,12,Received
RCV-0000861,PO-000782,FUR-FU-10004091,WH-EAST,2015-04-12,10,Received
RCV-0001119,PO-001015,OFF-AP-10000240,WH-WEST,2015-04-12,10,Received
RCV-0002501,PO-002265,OFF-EN-10000056,WH-CENTRAL,2015-04-12,17,Received
RCV-0003783,PO-003426,OFF-ST-10000991,WH-CENTRAL,2015-04-12,22,Received
RCV-0000244,PO-000222,FUR-CH-10002304,WH-CENTRAL,2015-04-13,12,Received
RCV-0000981,PO-000891,FUR-TA-10001705,WH-WEST,2015-04-13,10,Received
RCV-0001413,PO-001284,OFF-AR-10000657,WH-CENTRAL,2015-04-13,12,Received
RCV-0002652,PO-002399,OFF-FA-10000134,WH-CENTRAL,2015-04-13,16,Received
RCV-0004058,PO-003681,OFF-ST-10004634,WH-EAST,2015-04-13,10,Received
RCV-0001758,PO-001602,OFF-AR-10004685,WH-CENTRAL,2015-04-14,17,Received
RCV-0002270,PO-002062,OFF-BI-10003638,WH-WEST,2015-04-14,10,Received
RCV-0003200,PO-002892,OFF-PA-10001569,WH-CENTRAL,2015-04-14,16,Received
RCV-0004209,PO-003820,TEC-AC-10000474,WH-WEST,2015-04-15,15,Received
RCV-0004650,PO-004230,TEC-MA-10002859,WH-EAST,2015-04-15,11,Received
RCV-0000485,PO-000439,FUR-FU-10000409,WH-EAST,2015-04-16,18,Received
RCV-0002640,PO-002388,OFF-EN-10004773,WH-CENTRAL,2015-04-16,14,Received
RCV-0004839,PO-004404,TEC-PH-10001615,WH-SOUTH,2015-04-16,20,Received
RCV-0002281,PO-002072,OFF-BI-10003656,WH-EAST,2015-04-18,24,Received
RCV-0002493,PO-002258,OFF-BI-10004970,WH-WEST,2015-04-18,13,Received
RCV-0001555,PO-001417,OFF-AR-10002221,WH-CENTRAL,2015-04-19,13,Received
RCV-0002204,PO-001999,OFF-BI-10002976,WH-CENTRAL,2015-04-19,11,Received
RCV-0002485,PO-002251,OFF-BI-10004876,WH-EAST,2015-04-19,10,Received
RCV-0003937,PO-003568,OFF-ST-10002574,WH-EAST,2015-04-19,12,Received
RCV-0005117,PO-004660,TEC-PH-10004531,WH-WEST,2015-04-19,10,Received
RCV-0000653,PO-000593,FUR-FU-10002191,WH-EAST,2015-04-20,11,Received
RCV-0000851,PO-000773,FUR-FU-10004020,WH-CENTRAL,2015-04-20,22,Received
RCV-0003496,PO-003162,OFF-PA-10003543,WH-CENTRAL,2015-04-20,10,Received
RCV-0001189,PO-001077,OFF-AP-10001391,WH-WEST,2015-04-21,10,Received
RCV-0002834,PO-002562,OFF-LA-10001613,WH-EAST,2015-04-21,10,Received
RCV-0003761,PO-003406,OFF-ST-10000798,WH-WEST,2015-04-22,14,Received
RCV-0000357,PO-000324,FUR-CH-10003973,WH-WEST,2015-04-23,10,Received
RCV-0000419,PO-000379,FUR-CH-10004886,WH-WEST,2015-04-23,10,Received
RCV-0000792,PO-000718,FUR-FU-10003708,WH-CENTRAL,2015-04-23,17,Received
RCV-0002011,PO-001827,OFF-BI-10001628,WH-EAST,2015-04-23,10,Received
RCV-0004867,PO-004429,TEC-PH-10001835,WH-CENTRAL,2015-04-23,17,Received
RCV-0001650,PO-001505,OFF-AR-10003504,WH-WEST,2015-04-24,10,Received
RCV-0001984,PO-001805,OFF-BI-10001525,WH-EAST,2015-04-24,10,Received
RCV-0003791,PO-003434,OFF-ST-10001128,WH-CENTRAL,2015-04-24,10,Received
RCV-0003893,PO-003526,OFF-ST-10002214,WH-EAST,2015-04-24,18,Received
RCV-0004325,PO-003924,TEC-AC-10002001,WH-SOUTH,2015-04-24,25,Received
RCV-0000198,PO-000177,FUR-CH-10001394,WH-EAST,2015-04-25,10,Received
RCV-0004726,PO-004301,TEC-PH-10000376,WH-EAST,2015-04-25,15,Received
RCV-0000557,PO-000503,FUR-FU-10001424,WH-WEST,2015-04-26,10,Received
RCV-0001763,PO-001607,OFF-AR-10004752,WH-CENTRAL,2015-04-26,10,Received
RCV-0002799,PO-002530,OFF-LA-10000452,WH-WEST,2015-04-26,15,Received
RCV-0003768,PO-003412,OFF-ST-10000877,WH-CENTRAL,2015-04-26,10,Received
RCV-0004807,PO-004374,TEC-PH-10001459,WH-WEST,2015-04-26,19,Received
RCV-0001957,PO-001784,OFF-BI-10001294,WH-WEST,2015-04-27,12,Received
RCV-0002853,PO-002579,OFF-LA-10002195,WH-WEST,2015-04-27,12,Received
RCV-0004383,PO-003976,TEC-AC-10002550,WH-EAST,2015-04-27,14,Received
RCV-0004594,PO-004175,TEC-CO-10004202,WH-CENTRAL,2015-04-27,20,Received
RCV-0001714,PO-001560,OFF-AR-10004010,WH-EAST,2015-04-28,16,Received
RCV-0002337,PO-002119,OFF-BI-10003981,WH-WEST,2015-04-28,18,Received
RCV-0003938,PO-003569,OFF-ST-10002574,WH-SOUTH,2015-04-28,12,Received
RCV-0000960,PO-000872,FUR-TA-10001086,WH-SOUTH,2015-04-29,20,Received
RCV-0001669,PO-001520,OFF-AR-10003651,WH-CENTRAL,2015-04-29,13,Received
RCV-0002683,PO-002425,OFF-FA-10000840,WH-CENTRAL,2015-04-29,12,Received
RCV-0003059,PO-002764,OFF-PA-10000474,WH-CENTRAL,2015-04-29,12,Received
RCV-0003179,PO-002874,OFF-PA-10001363,WH-WEST,2015-04-30,12,Received
RCV-0003438,PO-003106,OFF-PA-10003016,WH-WEST,2015-04-30,14,Received
RCV-0000604,PO-000547,FUR-FU-10001852,WH-WEST,2015-05-01,17,Received
RCV-0001147,PO-001038,OFF-AP-10000696,WH-SOUTH,2015-05-01,11,Received
RCV-0002481,PO-002247,OFF-BI-10004828,WH-CENTRAL,2015-05-01,16,Received
RCV-0003985,PO-003614,OFF-ST-10003442,WH-WEST,2015-05-01,10,Received
RCV-0002205,PO-002000,OFF-BI-10002976,WH-WEST,2015-05-02,22,Received
RCV-0004571,PO-004155,TEC-CO-10001449,WH-EAST,2015-05-02,10,Received
RCV-0001918,PO-001750,OFF-BI-10001078,WH-EAST,2015-05-03,12,Received
RCV-0003267,PO-002955,OFF-PA-10001878,WH-WEST,2015-05-03,25,Received
RCV-0003694,PO-003343,OFF-ST-10000107,WH-WEST,2015-05-03,20,Received
RCV-0001519,PO-001383,OFF-AR-10001897,WH-WEST,2015-05-04,15,Received
RCV-0002295,PO-002083,OFF-BI-10003684,WH-EAST,2015-05-04,17,Received
RCV-0002494,PO-002259,OFF-BI-10004970,WH-EAST,2015-05-04,15,Received
RCV-0003497,PO-003163,OFF-PA-10003543,WH-CENTRAL,2015-05-04,18,Received
RCV-0000398,PO-000360,FUR-CH-10004675,WH-CENTRAL,2015-05-05,15,Received
RCV-0001339,PO-001216,OFF-AP-10004249,WH-EAST,2015-05-05,12,Received
RCV-0001581,PO-001441,OFF-AR-10002578,WH-EAST,2015-05-05,17,Received
RCV-0002078,PO-001888,OFF-BI-10002026,WH-EAST,2015-05-05,16,Received
RCV-0002882,PO-002607,OFF-LA-10003121,WH-EAST,2015-05-05,19,Received
RCV-0003397,PO-003069,OFF-PA-10002689,WH-EAST,2015-05-05,10,Received
RCV-0004959,PO-004512,TEC-PH-10002597,WH-CENTRAL,2015-05-05,18,Received
RCV-0002790,PO-002521,OFF-LA-10000305,WH-WEST,2015-05-06,10,Received
RCV-0003498,PO-003163,OFF-PA-10003543,WH-CENTRAL,2015-05-06,5,Received
RCV-0004167,PO-003782,OFF-SU-10004737,WH-WEST,2015-05-06,18,Received
RCV-0004241,PO-003847,TEC-AC-10001013,WH-SOUTH,2015-05-06,13,Received
RCV-0004860,PO-004423,TEC-PH-10001817,WH-WEST,2015-05-06,10,Received
RCV-0000111,PO-000101,FUR-BO-10004467,WH-WEST,2015-05-07,10,Received
RCV-0000249,PO-000226,FUR-CH-10002320,WH-WEST,2015-05-07,13,Received
RCV-0000880,PO-000800,FUR-FU-10004306,WH-EAST,2015-05-07,14,Received
RCV-0001003,PO-000912,FUR-TA-10002228,WH-EAST,2015-05-07,13,Received
RCV-0001418,PO-001289,OFF-AR-10000716,WH-EAST,2015-05-07,15,Received
RCV-0002534,PO-002294,OFF-EN-10001434,WH-WEST,2015-05-07,10,Received
RCV-0003762,PO-003407,OFF-ST-10000798,WH-SOUTH,2015-05-07,14,Received
RCV-0004183,PO-003796,TEC-AC-10000109,WH-CENTRAL,2015-05-07,19,Received
RCV-0000506,PO-000459,FUR-FU-10000723,WH-CENTRAL,2015-05-08,13,Received
RCV-0002435,PO-002204,OFF-BI-10004519,WH-EAST,2015-05-08,12,Received
RCV-0003060,PO-002765,OFF-PA-10000474,WH-SOUTH,2015-05-08,19,Received
RCV-0003602,PO-003261,OFF-PA-10004353,WH-EAST,2015-05-08,10,Received
RCV-0005075,PO-004619,TEC-PH-10003988,WH-EAST,2015-05-08,17,Received
RCV-0000125,PO-000114,FUR-CH-10000015,WH-CENTRAL,2015-05-09,12,Received
RCV-0002720,PO-002459,OFF-FA-10002815,WH-CENTRAL,2015-05-09,12,Received
RCV-0004279,PO-003880,TEC-AC-10001465,WH-WEST,2015-05-09,12,Received
RCV-0004401,PO-003993,TEC-AC-10002800,WH-EAST,2015-05-09,11,Received
RCV-0002495,PO-002259,OFF-BI-10004970,WH-EAST,2015-05-11,5,Received
RCV-0004989,PO-004537,TEC-PH-10002885,WH-EAST,2015-05-11,17,Received
RCV-0001328,PO-001206,OFF-AP-10003971,WH-EAST,2015-05-12,13,Received
RCV-0004344,PO-003943,TEC-AC-10002217,WH-WEST,2015-05-12,15,Received
RCV-0000441,PO-000399,FUR-FU-10000076,WH-EAST,2015-05-13,13,Received
RCV-0000477,PO-000432,FUR-FU-10000308,WH-EAST,2015-05-13,12,Received
RCV-0001112,PO-001009,OFF-AP-10000124,WH-CENTRAL,2015-05-13,15,Received
RCV-0001746,PO-001590,OFF-AR-10004511,WH-EAST,2015-05-13,16,Received
RCV-0002854,PO-002580,OFF-LA-10002195,WH-CENTRAL,2015-05-13,14,Received
RCV-0002417,PO-002188,OFF-BI-10004364,WH-SOUTH,2015-05-14,15,Received
RCV-0003444,PO-003112,OFF-PA-10003036,WH-CENTRAL,2015-05-14,21,Received
RCV-0004503,PO-004092,TEC-AC-10004227,WH-WEST,2015-05-14,16,Received
RCV-0000772,PO-000700,FUR-FU-10003489,WH-CENTRAL,2015-05-15,13,Received
RCV-0001900,PO-001734,OFF-BI-10000977,WH-CENTRAL,2015-05-15,15,Received
RCV-0002595,PO-002350,OFF-EN-10003134,WH-EAST,2015-05-15,15,Received
RCV-0002944,PO-002659,OFF-LA-10004425,WH-WEST,2015-05-15,12,Received
RCV-0003192,PO-002886,OFF-PA-10001526,WH-CENTRAL,2015-05-15,12,Received
RCV-0002840,PO-002567,OFF-LA-10001641,WH-SOUTH,2015-05-16,22,Received
RCV-0003448,PO-003116,OFF-PA-10003063,WH-WEST,2015-05-16,11,Received
RCV-0003462,PO-003130,OFF-PA-10003177,WH-CENTRAL,2015-05-16,10,Received
RCV-0000564,PO-000510,FUR-FU-10001473,WH-EAST,2015-05-17,11,Received
RCV-0001463,PO-001330,OFF-AR-10001246,WH-WEST,2015-05-17,10,Received
RCV-0001887,PO-001721,OFF-BI-10000829,WH-EAST,2015-05-17,10,Received
RCV-0001949,PO-001777,OFF-BI-10001249,WH-CENTRAL,2015-05-17,10,Received
RCV-0005013,PO-004560,TEC-PH-10003171,WH-SOUTH,2015-05-17,13,Received
RCV-0000322,PO-000292,FUR-CH-10003396,WH-WEST,2015-05-18,13,Received
RCV-0003185,PO-002880,OFF-PA-10001471,WH-EAST,2015-05-18,12,Received
RCV-0003197,PO-002890,OFF-PA-10001560,WH-CENTRAL,2015-05-18,10,Received
RCV-0004818,PO-004384,TEC-PH-10001530,WH-WEST,2015-05-18,14,Received
RCV-0004965,PO-004517,TEC-PH-10002660,WH-SOUTH,2015-05-18,10,Received
RCV-0000565,PO-000510,FUR-FU-10001473,WH-EAST,2015-05-19,4,Received
RCV-0001222,PO-001106,OFF-AP-10002118,WH-SOUTH,2015-05-19,10,Received
RCV-0001913,PO-001745,OFF-BI-10001071,WH-EAST,2015-05-19,13,Received
RCV-0002331,PO-002114,OFF-BI-10003925,WH-EAST,2015-05-19,12,Received
RCV-0003440,PO-003108,OFF-PA-10003022,WH-WEST,2015-05-19,10,Received
RCV-0000004,PO-000004,FUR-BO-10000362,WH-EAST,2015-05-20,11,Received
RCV-0000177,PO-000159,FUR-CH-10000988,WH-WEST,2015-05-20,18,Received
RCV-0000182,PO-000163,FUR-CH-10001146,WH-CENTRAL,2015-05-20,11,Received
RCV-0001017,PO-000924,FUR-TA-10002607,WH-WEST,2015-05-20,10,Received
RCV-0001191,PO-001079,OFF-AP-10001394,WH-CENTRAL,2015-05-20,14,Received
RCV-0001340,PO-001217,OFF-AP-10004249,WH-EAST,2015-05-20,16,Received
RCV-0002370,PO-002146,OFF-BI-10004139,WH-CENTRAL,2015-05-20,10,Received
RCV-0002436,PO-002205,OFF-BI-10004519,WH-SOUTH,2015-05-20,19,Received
RCV-0003352,PO-003031,OFF-PA-10002319,WH-SOUTH,2015-05-20,21,Received
RCV-0004141,PO-003758,OFF-SU-10003002,WH-EAST,2015-05-20,11,Received
RCV-0004732,PO-004306,TEC-PH-10000441,WH-WEST,2015-05-20,17,Received
RCV-0005007,PO-004554,TEC-PH-10003092,WH-EAST,2015-05-20,12,Received
RCV-0000690,PO-000627,FUR-FU-10002553,WH-CENTRAL,2015-05-21,15,Received
RCV-0001893,PO-001727,OFF-BI-10000848,WH-EAST,2015-05-21,14,Received
RCV-0004293,PO-003893,TEC-AC-10001606,WH-CENTRAL,2015-05-21,10,Received
RCV-0004824,PO-004390,TEC-PH-10001552,WH-CENTRAL,2015-05-21,11,Received
RCV-0002325,PO-002109,OFF-BI-10003876,WH-WEST,2015-05-22,15,Received
RCV-0003871,PO-003506,OFF-ST-10001809,WH-WEST,2015-05-22,16,Received
RCV-0003875,PO-003510,OFF-ST-10001837,WH-EAST,2015-05-22,14,Received
RCV-0004738,PO-004311,TEC-PH-10000486,WH-WEST,2015-05-23,13,Received
RCV-0000362,PO-000328,FUR-CH-10003981,WH-CENTRAL,2015-05-24,11,Received
RCV-0003026,PO-002734,OFF-PA-10000289,WH-CENTRAL,2015-05-24,12,Received
RCV-0004458,PO-004049,TEC-AC-10003441,WH-WEST,2015-05-24,19,Received
RCV-0004970,PO-004521,TEC-PH-10002726,WH-WEST,2015-05-24,10,Received
RCV-0005035,PO-004582,TEC-PH-10003505,WH-CENTRAL,2015-05-24,13,Received
RCV-0000973,PO-000884,FUR-TA-10001539,WH-EAST,2015-05-25,18,Received
RCV-0001182,PO-001071,OFF-AP-10001293,WH-EAST,2015-05-25,21,Received
RCV-0003224,PO-002914,OFF-PA-10001712,WH-EAST,2015-05-25,18,Received
RCV-0004937,PO-004494,TEC-PH-10002538,WH-EAST,2015-05-25,10,Received
RCV-0000266,PO-000243,FUR-CH-10002439,WH-WEST,2015-05-26,10,Received
RCV-0000462,PO-000419,FUR-FU-10000246,WH-WEST,2015-05-26,12,Received
RCV-0000623,PO-000565,FUR-FU-10001935,WH-WEST,2015-05-26,17,Received
RCV-0001360,PO-001234,OFF-AP-10004859,WH-SOUTH,2015-05-26,13,Received
RCV-0001552,PO-001414,OFF-AR-10002135,WH-WEST,2015-05-26,10,Received
RCV-0002051,PO-001863,OFF-BI-10001765,WH-CENTRAL,2015-05-26,10,Received
RCV-0003897,PO-003530,OFF-ST-10002276,WH-EAST,2015-05-26,10,Received
RCV-0004459,PO-004049,TEC-AC-10003441,WH-WEST,2015-05-26,5,Received
RCV-0004968,PO-004519,TEC-PH-10002680,WH-EAST,2015-05-26,15,Received
RCV-0000250,PO-000227,FUR-CH-10002320,WH-WEST,2015-05-27,12,Received
RCV-0001282,PO-001164,OFF-AP-10002945,WH-EAST,2015-05-27,13,Received
RCV-0003212,PO-002902,OFF-PA-10001622,WH-CENTRAL,2015-05-27,12,Received
RCV-0000432,PO-000390,FUR-FU-10000010,WH-CENTRAL,2015-05-28,15,Received
RCV-0000713,PO-000647,FUR-FU-10002878,WH-EAST,2015-05-28,10,Received
RCV-0001067,PO-000969,FUR-TA-10004086,WH-CENTRAL,2015-05-28,11,Received
RCV-0001160,PO-001051,OFF-AP-10001005,WH-CENTRAL,2015-05-28,18,Received
RCV-0002397,PO-002171,OFF-BI-10004233,WH-EAST,2015-05-28,10,Received
RCV-0004800,PO-004367,TEC-PH-10001425,WH-WEST,2015-05-28,10,Received
RCV-0004948,PO-004502,TEC-PH-10002563,WH-WEST,2015-05-28,13,Received
RCV-0002332,PO-002115,OFF-BI-10003925,WH-SOUTH,2015-05-29,14,Received
RCV-0002976,PO-002689,OFF-PA-10000061,WH-CENTRAL,2015-05-29,10,Received
RCV-0000267,PO-000244,FUR-CH-10002439,WH-WEST,2015-05-30,14,Received
RCV-0001916,PO-001748,OFF-BI-10001072,WH-EAST,2015-05-30,13,Received
RCV-0002023,PO-001839,OFF-BI-10001658,WH-WEST,2015-05-30,10,Received
RCV-0002631,PO-002381,OFF-EN-10004459,WH-CENTRAL,2015-05-30,14,Received
RCV-0003573,PO-003234,OFF-PA-10004082,WH-CENTRAL,2015-05-30,10,Received
RCV-0004112,PO-003731,OFF-SU-10001664,WH-EAST,2015-05-30,13,Received
RCV-0000072,PO-000065,FUR-BO-10003272,WH-EAST,2015-05-31,15,Received
RCV-0002342,PO-002122,OFF-BI-10003982,WH-EAST,2015-05-31,26,Received
RCV-0000279,PO-000255,FUR-CH-10002758,WH-CENTRAL,2015-06-01,10,Received
RCV-0000323,PO-000293,FUR-CH-10003396,WH-CENTRAL,2015-06-01,14,Received
RCV-0001040,PO-000945,FUR-TA-10003238,WH-EAST,2015-06-01,11,Received
RCV-0001205,PO-001092,OFF-AP-10001626,WH-WEST,2015-06-01,10,Received
RCV-0001419,PO-001290,OFF-AR-10000716,WH-CENTRAL,2015-06-01,25,Received
RCV-0002146,PO-001945,OFF-BI-10002557,WH-SOUTH,2015-06-01,11,Received
RCV-0001583,PO-001443,OFF-AR-10002656,WH-CENTRAL,2015-06-02,15,Received
RCV-0001593,PO-001452,OFF-AR-10002833,WH-SOUTH,2015-06-02,17,Received
RCV-0001683,PO-001534,OFF-AR-10003752,WH-SOUTH,2015-06-02,10,Received
RCV-0002327,PO-002111,OFF-BI-10003910,WH-EAST,2015-06-02,11,Received
RCV-0002504,PO-002268,OFF-EN-10000461,WH-CENTRAL,2015-06-02,12,Received
RCV-0003222,PO-002912,OFF-PA-10001685,WH-EAST,2015-06-02,10,Received
RCV-0001529,PO-001392,OFF-AR-10001953,WH-CENTRAL,2015-06-03,17,Received
RCV-0002333,PO-002115,OFF-BI-10003925,WH-SOUTH,2015-06-03,4,Received
RCV-0000701,PO-000637,FUR-FU-10002685,WH-WEST,2015-06-04,17,Received
RCV-0001088,PO-000986,FUR-TA-10004534,WH-SOUTH,2015-06-04,14,Received
RCV-0001277,PO-001159,OFF-AP-10002892,WH-EAST,2015-06-04,10,Received
RCV-0001567,PO-001428,OFF-AR-10002335,WH-WEST,2015-06-04,14,Received
RCV-0000273,PO-000249,FUR-CH-10002647,WH-EAST,2015-06-05,12,Received
RCV-0000572,PO-000517,FUR-FU-10001487,WH-WEST,2015-06-05,12,Received
RCV-0001001,PO-000910,FUR-TA-10002041,WH-CENTRAL,2015-06-05,19,Received
RCV-0003993,PO-003622,OFF-ST-10003470,WH-CENTRAL,2015-06-05,11,Received
RCV-0004105,PO-003725,OFF-SU-10001225,WH-WEST,2015-06-05,10,Received
RCV-0004196,PO-003809,TEC-AC-10000303,WH-CENTRAL,2015-06-05,12,Received
RCV-0004880,PO-004441,TEC-PH-10002033,WH-SOUTH,2015-06-05,18,Received
RCV-0004907,PO-004466,TEC-PH-10002275,WH-WEST,2015-06-05,14,Received
RCV-0000268,PO-000244,FUR-CH-10002439,WH-WEST,2015-06-06,8,Received
RCV-0000009,PO-000009,FUR-BO-10000711,WH-CENTRAL,2015-06-07,13,Received
RCV-0002924,PO-002641,OFF-LA-10003930,WH-SOUTH,2015-06-07,12,Received
RCV-0003832,PO-003470,OFF-ST-10001490,WH-SOUTH,2015-06-07,17,Received
RCV-0005014,PO-004561,TEC-PH-10003171,WH-SOUTH,2015-06-07,12,Received
RCV-0001018,PO-000925,FUR-TA-10002607,WH-WEST,2015-06-08,15,Received
RCV-0003281,PO-002968,OFF-PA-10001952,WH-CENTRAL,2015-06-08,13,Received
RCV-0004739,PO-004312,TEC-PH-10000486,WH-WEST,2015-06-08,19,Received
RCV-0000970,PO-000881,FUR-TA-10001520,WH-WEST,2015-06-09,16,Received
RCV-0003833,PO-003470,OFF-ST-10001490,WH-SOUTH,2015-06-09,8,Received
RCV-0002600,PO-002355,OFF-EN-10003286,WH-EAST,2015-06-10,12,Received
RCV-0002812,PO-002542,OFF-LA-10001074,WH-CENTRAL,2015-06-10,9,Received
RCV-0004717,PO-004293,TEC-PH-10000215,WH-CENTRAL,2015-06-11,13,Received
RCV-0004938,PO-004495,TEC-PH-10002538,WH-SOUTH,2015-06-11,21,Received
RCV-0002157,PO-001954,OFF-BI-10002706,WH-WEST,2015-06-12,14,Received
RCV-0002169,PO-001965,OFF-BI-10002794,WH-CENTRAL,2015-06-12,21,Received
RCV-0002184,PO-001979,OFF-BI-10002852,WH-EAST,2015-06-12,15,Received
RCV-0002498,PO-002262,OFF-BI-10004995,WH-CENTRAL,2015-06-12,15,Received
RCV-0004559,PO-004144,TEC-AC-10004877,WH-WEST,2015-06-13,16,Received
RCV-0001322,PO-001200,OFF-AP-10003860,WH-EAST,2015-06-14,12,Received
RCV-0001605,PO-001464,OFF-AR-10003056,WH-EAST,2015-06-14,13,Received
RCV-0001640,PO-001496,OFF-AR-10003469,WH-CENTRAL,2015-06-14,15,Received
RCV-0001692,PO-001542,OFF-AR-10003772,WH-EAST,2015-06-14,13,Received
RCV-0001790,PO-001633,OFF-BI-10000069,WH-SOUTH,2015-06-14,12,Received
RCV-0002813,PO-002542,OFF-LA-10001074,WH-CENTRAL,2015-06-14,5,Received
RCV-0003541,PO-003203,OFF-PA-10003883,WH-EAST,2015-06-14,12,Received
RCV-0004029,PO-003655,OFF-ST-10004123,WH-EAST,2015-06-14,10,Received
RCV-0004634,PO-004215,TEC-MA-10001972,WH-WEST,2015-06-14,15,Received
RCV-0002196,PO-001991,OFF-BI-10002931,WH-WEST,2015-06-15,10,Received
RCV-0002673,PO-002418,OFF-FA-10000624,WH-WEST,2015-06-15,10,Received
RCV-0003505,PO-003169,OFF-PA-10003641,WH-WEST,2015-06-15,19,Received
RCV-0004605,PO-004186,TEC-MA-10000423,WH-EAST,2015-06-15,16,Received
RCV-0001587,PO-001447,OFF-AR-10002766,WH-WEST,2015-06-16,10,Received
RCV-0001667,PO-001519,OFF-AR-10003631,WH-WEST,2015-06-16,8,Received
RCV-0003149,PO-002848,OFF-PA-10001166,WH-CENTRAL,2015-06-16,10,Received
RCV-0000023,PO-000022,FUR-BO-10001608,WH-CENTRAL,2015-06-17,13,Received
RCV-0000491,PO-000445,FUR-FU-10000550,WH-EAST,2015-06-17,12,Received
RCV-0001684,PO-001535,OFF-AR-10003752,WH-WEST,2015-06-17,25,Received
RCV-0001930,PO-001762,OFF-BI-10001116,WH-EAST,2015-06-17,10,Received
RCV-0001995,PO-001813,OFF-BI-10001553,WH-WEST,2015-06-17,10,Received
