product_id,product_name,category,sub_category,supplier_id,supplier_name,default_warehouse_id,lead_time_days,avg_unit_price,standard_unit_cost,reorder_point_qty,target_stock_qty
FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-WEST,14,$12.55,$7.95,5,10
FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,14,$11.48,$6.69,5,10
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-WEST,17,$19.58,$11.54,5,10
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-EAST,17,$20.86,$11.93,5,10
FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-EAST,10,$1.96,$1.16,5,10
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,15,$323.75,$186.84,5,10
FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-EAST,10,$24.08,$14.85,5,10
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-WEST,18,$17.74,$11.33,5,10
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-CENTRAL,18,$6.90,$4.37,5,10
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-CENTRAL,11,$67.18,$40.85,5,10
FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,10,$8.65,$5.44,5,10
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-EAST,13,$43.17,$26.15,5,10
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,17,$7.80,$4.53,5,10
FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,12,$49.78,$30.44,5,10
FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-WEST,17,$4.56,$2.85,5,10
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-WEST,15,$5.53,$3.48,5,10
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-CENTRAL,16,$8.49,$5.47,5,10
FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-EAST,16,$30.03,$17.29,5,10
FUR-FU-10001025,"Eldon ImÃ ge Series Desk Accessories, Clear",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-CENTRAL,18,$4.64,$2.87,5,10
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,17,$9.06,$5.66,5,10
FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-EAST,14,$61.64,$38.79,5,10
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-CENTRAL,15,$8.81,$5.06,5,10
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,14,$27.85,$17.63,5,10
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-CENTRAL,10,$28.56,$17.12,5,10
FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-CENTRAL,16,$4.99,$3.01,5,10
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-WEST,11,$28.30,$17.13,5,10
FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,16,$148.47,$86.07,5,10
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-CENTRAL,16,$6.46,$3.68,5,10
FUR-FU-10001424,Dax Clear Box Frame,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-WEST,14,$3.73,$2.18,5,10
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-EAST,14,$85.18,$53.80,5,10
FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-EAST,10,$13.03,$8.34,5,10
FUR-FU-10001475,"Contract Clock, 14"", Brown",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-WEST,12,$17.13,$9.78,5,10
FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-WEST,10,$22.80,$14.76,5,10
FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-EAST,11,$125.49,$80.91,5,10
FUR-FU-10001546,Dana Swing-Arm Lamps,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-CENTRAL,13,$3.38,$1.99,5,10
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-WEST,18,$24.80,$15.07,5,10
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-SOUTH,10,$15.59,$9.06,5,10
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,16,$34.12,$19.52,5,10
FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-WEST,13,$8.49,$5.50,5,10
FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-WEST,18,$2.48,$1.44,5,10
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-SOUTH,14,$2.57,$1.58,5,10
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,14,$14.12,$8.74,5,10
FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,18,$5.66,$3.58,5,10
FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-WEST,14,$1.33,$1.00,5,10
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,10,$41.69,$24.79,5,10
FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,15,$14.36,$8.93,5,10
FUR-FU-10001876,"Computer Room Manger, 14""",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-EAST,16,$22.11,$14.19,5,10
FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-WEST,10,$11.30,$6.54,5,10
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-WEST,14,$4.13,$2.36,5,10
FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,15,$16.88,$10.04,5,10
FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-WEST,14,$5.14,$3.28,5,10
FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-CENTRAL,14,$6.53,$4.23,5,10
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-SOUTH,15,$10.62,$6.16,5,10
FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-WEST,13,$88.38,$57.36,5,10
FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-SOUTH,10,$76.80,$43.98,5,10
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-CENTRAL,16,$8.52,$5.14,5,10
FUR-FU-10002045,"Executive Impressions 14""",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,12,$62.19,$38.51,5,10
FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-CENTRAL,14,$7.73,$4.85,5,10
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,10,$4.76,$2.83,5,10
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-WEST,18,$3.07,$1.94,5,10
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,18,$49.50,$31.80,5,10
FUR-FU-10002157,Artistic Insta-Plaque,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,15,$9.23,$5.84,5,10
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-EAST,14,$6.20,$3.87,5,10
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,14,$3.39,$2.18,5,10
FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-WEST,11,$38.03,$21.84,5,10
FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,11,$4.24,$2.60,5,10
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-CENTRAL,14,$193.11,$123.20,5,10
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-WEST,12,$5.54,$3.34,5,10
FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-EAST,16,$24.88,$14.24,5,10
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-WEST,12,$6.27,$3.82,5,10
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,11,$8.48,$5.24,5,10
FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,10,$6.72,$4.01,5,10
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,10,$12.62,$7.63,5,10
FUR-FU-10002505,Eldon 100 Class Desk Accessories,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,18,$4.27,$2.75,5,10
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,13,$15.51,$9.33,5,10
FUR-FU-10002508,Document Clip Frames,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-SOUTH,10,$8.76,$5.61,5,10
FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-CENTRAL,12,$12.83,$7.94,5,10
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-SOUTH,16,$7.60,$4.67,5,10
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-WEST,11,$5.68,$3.59,5,10
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-EAST,17,$15.97,$10.00,5,10
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-WEST,16,$4.21,$2.53,5,10
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-CENTRAL,16,$58.01,$37.14,5,10
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-CENTRAL,15,$16.16,$10.44,5,10
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-WEST,15,$16.60,$10.78,5,10
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,17,$15.96,$9.54,5,10
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,17,$13.10,$8.02,5,10
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-SOUTH,17,$3.81,$2.43,5,10
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-CENTRAL,15,$102.30,$62.39,5,10
FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-WEST,11,$149.79,$95.88,5,10
FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,11,$4.88,$2.92,5,10
FUR-FU-10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-SOUTH,17,$5.08,$3.20,5,10
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-WEST,11,$4.73,$2.78,5,10
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-WEST,17,$24.66,$15.72,5,10
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-WEST,14,$20.39,$12.13,5,10
FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-CENTRAL,11,$5.58,$3.43,5,10
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,12,$4.42,$2.87,5,10
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-SOUTH,12,$90.32,$55.15,5,10
FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-SOUTH,11,$11.36,$7.01,5,10
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-CENTRAL,17,$18.90,$11.55,5,10
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-SOUTH,17,$45.54,$29.06,5,10
FUR-FU-10003274,Regeneration Desk Collection,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-SOUTH,16,$3.57,$2.25,5,10
FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-CENTRAL,16,$17.81,$10.26,5,10
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-SOUTH,10,$88.20,$52.00,5,10
FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-WEST,14,$66.25,$42.71,5,10
FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,11,$8.46,$5.26,5,10
FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-SOUTH,15,$16.82,$9.72,5,10
FUR-FU-10003489,Contemporary Borderless Frame,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,15,$2.80,$1.72,5,10
FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,17,$55.77,$32.16,5,10
FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-SOUTH,17,$50.63,$31.89,5,10
FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,11,$21.67,$13.51,5,10
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-EAST,14,$162.44,$105.37,5,10
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,14,$45.89,$28.41,5,10
FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-CENTRAL,14,$405.70,$248.37,5,10
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-SOUTH,10,$11.08,$7.04,5,10
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-CENTRAL,14,$37.52,$22.84,5,10
FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-CENTRAL,10,$13.19,$7.92,5,10
FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-WEST,16,$5.62,$3.60,5,10
FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-SOUTH,15,$150.91,$96.22,5,10
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,15,$10.60,$6.20,5,10
FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,15,$13.01,$7.63,5,10
FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-CENTRAL,16,$129.20,$79.50,5,10
FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-SOUTH,18,$2.17,$1.39,5,10
FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-EAST,10,$11.89,$7.51,5,10
FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,17,$9.07,$5.26,5,10
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-EAST,10,$6.89,$4.08,5,10
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-CENTRAL,18,$36.80,$23.35,5,10
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-CENTRAL,17,$94.43,$55.52,5,10
FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-EAST,11,$14.02,$9.06,5,10
FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-EAST,17,$22.48,$14.48,5,10
FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-WEST,10,$1.02,$1.00,5,10
FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-SOUTH,18,$19.58,$11.21,5,10
FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,16,$31.74,$19.62,5,10
FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-EAST,15,$14.24,$8.16,5,10
FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-CENTRAL,14,$5.60,$3.43,5,10
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-EAST,12,$11.43,$6.55,5,10
FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-EAST,11,$156.59,$101.07,5,10
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-WEST,15,$28.48,$18.11,5,10
FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,15,$39.65,$24.91,5,10
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-WEST,10,$20.50,$12.43,5,10
FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-WEST,13,$2.48,$1.48,5,10
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-WEST,18,$89.51,$53.05,5,10
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,10,$12.98,$7.64,5,10
FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,11,$10.62,$6.80,5,10
FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,10,$154.14,$89.28,5,10
FUR-FU-10004351,Staple-based wall hangings,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-WEST,14,$12.00,$6.98,5,10
FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-EAST,18,$5.19,$3.26,5,10
FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-EAST,18,$239.67,$141.22,5,10
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,SUP-FUR-01,Northwood Furnishings,WH-CENTRAL,15,$4.03,$2.43,5,10
FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,Furnishings,SUP-FUR-03,Summit Office Interiors,WH-CENTRAL,15,$19.89,$12.07,5,10
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-CENTRAL,16,$18.30,$11.68,5,10
FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,SUP-FUR-04,Cedar Contract Goods,WH-CENTRAL,15,$34.13,$20.35,5,10
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,SUP-FUR-02,Atlas Workspace Supply,WH-CENTRAL,10,$79.33,$46.11,5,10
